customer_id,age,age_youngest_child,debt_equity,gender,bad_payment,gold_card,pension_plan,household_debt_to_equity_ratio,income,members_in_household,months_current_account,months_customer,call_center_contacts,loan_accounts,number_products,number_transactions,non_worker_percentage,white_collar_percentage,rfm_score,Mortgage,Pension,Savings
45112,40,10,40,0,0,0,0,55,47956.0,4,29,36,2,0,2,1,10,33,11.156,0,0,0
45112,40,10,40,0,0,0,0,55,47956.0,4,29,36,2,0,2,1,10,33,11.156,0,0,0
45131,51,21,51,1,0,0,0,54,47993.0,1,18,24,2,1,1,1,9,36,7.732,0,0,0
45133,54,23,54,1,0,0,0,44,47966.0,2,27,36,4,2,3,2,9,45,8.619,0,0,0
45134,28,0,28,1,0,0,0,44,47966.0,3,23,36,4,1,0,0,9,45,0.0,1,1,1
45144,23,0,23,1,0,0,0,57,47997.0,7,11,12,2,0,2,1,12,29,9.926,0,0,0
45146,69,37,69,1,0,0,0,57,47997.0,6,19,24,2,6,0,0,12,29,0.0,1,0,0
45151,45,16,45,0,0,0,0,69,48000.0,7,39,48,0,0,1,17,6,24,24.38,0,0,0
45153,42,15,42,1,0,0,0,69,48000.0,7,29,36,0,4,4,2,6,24,8.575,0,0,0
45153,42,15,42,1,0,0,0,69,48000.0,7,29,36,0,4,4,2,6,24,8.575,0,0,0
45168,36,9,36,1,0,0,0,62,48035.0,3,29,36,1,0,3,1,8,28,10.894,0,0,0
45170,40,9,40,0,0,0,0,62,48035.0,3,26,36,1,1,4,3,8,28,10.19,0,0,0
45170,40,9,40,0,0,0,0,62,48035.0,3,26,36,1,1,4,3,8,28,10.19,0,0,0
45174,17,0,17,0,0,0,0,65,47981.0,7,28,36,0,0,0,0,4,30,0.0,1,1,1
45174,17,0,17,0,0,0,0,65,47981.0,7,28,36,0,0,0,0,4,30,0.0,1,1,1
45181,30,3,30,0,0,0,0,65,47981.0,7,22,24,0,0,0,14,4,30,20.846,0,0,0
45182,46,18,46,0,0,0,0,43,47999.0,6,40,48,4,1,0,0,11,44,0.0,1,1,1
45186,65,35,65,1,0,0,0,32,48000.0,5,7,12,6,0,1,1,13,54,8.812000000000001,0,0,0
45188,55,26,55,1,0,0,0,65,47953.0,1,14,24,1,0,0,0,14,19,0.0,1,1,1
45208,44,17,44,0,0,0,0,69,48043.0,7,-2,0,0,0,0,0,18,11,0.0,1,1,1
45216,34,6,34,1,0,0,0,60,47960.0,6,23,24,1,1,0,0,8,30,0.0,1,1,1
45219,55,21,55,1,0,0,0,60,47960.0,5,-6,0,1,1,1,0,8,30,0.0,1,1,1
45235,48,18,48,0,0,0,0,56,48045.0,4,28,36,2,0,1,1,12,30,8.662,0,0,0
45242,38,7,38,1,0,0,0,31,48047.0,6,20,24,6,2,0,4,20,47,10.973,0,0,0
45268,34,1,34,1,0,0,0,66,47989.0,7,38,48,0,2,5,26,12,20,33.134,0,0,0
45269,57,30,57,1,0,0,0,66,47989.0,6,33,36,0,0,3,2,12,20,8.683,0,0,0
45278,29,0,29,0,0,1,0,64,47999.0,5,-4,0,1,3,0,0,10,24,0.0,1,1,1
45282,48,23,48,0,0,0,0,60,47981.0,3,31,36,1,0,0,0,16,22,0.0,1,1,1
45305,44,16,44,1,0,0,0,59,48023.0,3,40,48,1,1,2,1,14,25,7.599,0,0,0
45330,37,11,37,1,0,0,0,54,47980.0,4,32,36,2,2,3,2,7,38,9.301,0,0,0
45339,37,6,37,1,0,0,0,55,48038.0,2,39,48,2,1,0,0,6,37,0.0,1,1,1
45341,39,8,39,1,0,0,0,60,48036.0,4,31,36,1,1,0,0,7,31,0.0,1,1,1
45341,39,8,39,1,0,0,0,60,48036.0,4,31,36,1,1,0,0,7,31,0.0,1,1,1
45345,34,7,34,1,0,0,0,49,47998.0,2,12,24,3,0,4,2,13,36,9.804,0,0,0
45345,34,7,34,1,0,0,0,49,47998.0,2,12,24,3,0,4,2,13,36,9.804,0,0,0
45352,36,8,36,0,0,1,0,60,47986.0,4,40,48,1,1,4,3,12,27,9.512,0,0,0
45353,36,10,36,1,0,0,0,42,48031.0,5,11,12,4,2,2,2,14,42,10.937,0,0,0
45353,36,10,36,1,0,0,0,42,48031.0,5,11,12,4,2,2,2,14,42,10.937,0,0,0
45356,40,10,40,0,0,0,0,50,48006.0,7,-1,0,3,1,0,0,12,36,0.0,1,1,1
45356,40,10,40,0,0,0,0,50,48006.0,7,-1,0,3,1,0,0,12,36,0.0,1,1,1
45363,29,0,29,1,0,0,0,60,48020.0,6,16,24,1,0,0,0,13,25,0.0,1,1,1
45365,29,3,29,0,0,0,0,60,48020.0,6,41,48,1,0,3,16,13,25,22.676,0,0,0
45375,24,0,24,0,0,0,0,58,47967.0,4,41,48,2,0,3,3,9,31,10.22,0,0,0
45376,46,19,46,1,0,0,0,58,47967.0,3,29,36,2,0,4,1,9,31,12.352,0,0,0
45384,26,0,26,0,0,0,0,58,47989.0,3,19,24,2,1,0,0,9,31,0.0,1,1,1
45395,44,14,44,0,0,0,0,58,47986.0,5,6,12,2,0,0,0,11,30,0.0,1,1,1
45431,35,6,35,0,0,0,0,45,47951.0,3,38,48,4,0,4,1,10,43,8.566,0,0,0
45433,45,14,45,1,0,0,0,45,47951.0,3,10,12,4,0,0,0,10,43,0.0,1,1,1
45435,53,22,53,1,0,0,0,45,47951.0,2,20,24,4,7,0,0,10,43,0.0,1,1,1
45435,53,22,53,1,0,0,0,45,47951.0,2,20,24,4,7,0,0,10,43,0.0,1,1,1
45443,33,4,33,0,0,0,0,57,48038.0,6,38,48,2,3,3,1,8,33,7.479,0,0,0
45449,31,0,31,0,0,0,1,58,47967.0,7,37,48,1,2,3,24,15,25,30.671,0,0,0
45468,30,1,30,1,0,0,0,42,48031.0,4,8,12,4,0,0,21,9,47,28.081,0,0,0
45474,27,0,27,1,0,0,0,53,47984.0,7,7,12,2,1,2,1,14,31,8.117,0,0,0
45480,48,18,48,0,0,0,0,76,48050.0,5,22,24,0,0,5,2,9,13,10.29,0,0,0
45484,30,0,30,1,0,0,0,56,47953.0,7,21,24,2,1,2,1,15,28,12.866,0,0,0
45495,28,0,28,0,0,0,0,56,48041.0,3,18,24,2,1,1,1,11,32,9.192,0,0,0
45495,28,0,28,0,0,0,0,56,48041.0,3,18,24,2,1,1,1,11,32,9.192,0,0,0
45504,35,8,35,0,0,0,0,58,48041.0,5,5,12,2,1,2,1,14,27,9.626,0,0,0
45504,35,8,35,0,0,0,0,58,48041.0,5,5,12,2,1,2,1,14,27,9.626,0,0,0
45506,34,4,34,1,0,0,0,58,48041.0,5,25,36,2,2,0,0,14,27,0.0,1,1,1
45506,34,4,34,1,0,0,0,58,48041.0,5,25,36,2,2,0,0,14,27,0.0,1,1,1
45508,23,0,23,1,0,0,0,58,47967.0,4,19,24,2,2,3,2,12,29,10.931,0,0,0
45513,42,12,42,1,0,0,0,70,47992.0,5,18,24,0,1,0,0,10,19,0.0,1,1,1
45515,44,16,44,0,0,0,0,70,47992.0,5,27,36,0,2,5,2,10,19,10.345,0,0,0
45515,44,16,44,0,0,0,0,70,47992.0,5,27,36,0,2,5,2,10,19,10.345,0,0,0
45516,41,12,41,1,0,0,0,70,47992.0,5,34,36,0,2,3,3,10,19,9.529,0,0,0
45529,40,13,40,1,0,0,1,46,48011.0,2,8,12,4,1,2,20,7,45,27.883000000000003,0,0,0
45539,34,7,34,1,0,0,0,68,47994.0,3,33,36,0,0,0,0,13,17,0.0,1,1,1
45541,36,8,36,0,0,0,0,47,47961.0,3,22,24,4,1,2,2,15,37,9.425,0,0,0
45561,58,31,58,1,0,0,0,60,48000.0,6,29,36,1,0,5,2,5,34,8.631,0,0,0
45561,58,31,58,1,0,0,0,60,48000.0,6,29,36,1,0,5,2,5,34,8.631,0,0,0
45565,44,16,44,1,0,0,0,62,48043.0,3,34,36,1,0,4,3,9,27,11.66,0,0,0
45570,48,14,48,1,0,0,0,62,48043.0,3,-5,0,1,0,0,0,9,27,0.0,1,1,1
45586,50,23,50,1,0,0,0,58,47997.0,6,22,24,2,1,2,2,3,37,8.585,0,0,0
45589,34,6,34,1,0,0,0,58,47997.0,7,16,24,2,1,0,0,3,37,0.0,1,1,1
45592,28,0,28,0,0,0,0,59,47956.0,5,-2,0,2,0,0,0,10,30,0.0,1,1,1
45594,49,17,49,0,0,0,0,59,47956.0,5,8,12,2,0,2,1,10,30,12.442,0,0,0
45599,38,7,38,0,0,0,0,60,47997.0,6,41,48,1,0,3,1,9,30,8.258,0,0,0
45605,37,9,37,0,0,0,0,65,48025.0,6,41,48,0,0,4,2,15,18,8.756,0,0,0
45607,39,12,39,0,0,0,0,50,48017.0,2,31,36,3,1,0,0,9,39,0.0,1,1,1
45608,27,0,27,1,0,0,0,50,48017.0,2,40,48,3,0,0,0,9,39,0.0,1,1,1
45609,35,4,35,0,0,0,0,68,47964.0,4,21,24,0,1,0,0,10,21,0.0,1,1,1
45622,17,0,17,1,0,0,0,56,47964.0,4,12,24,2,0,0,0,10,33,0.0,1,1,1
45630,43,12,43,0,0,0,0,61,48041.0,6,12,24,1,0,0,0,12,26,0.0,1,1,1
45634,42,10,42,0,0,0,0,61,48041.0,6,23,36,1,0,0,0,12,26,0.0,1,1,1
45634,42,10,42,0,0,0,0,61,48041.0,6,23,36,1,0,0,0,12,26,0.0,1,1,1
45637,47,15,47,1,0,0,0,52,48050.0,2,14,24,2,3,5,3,14,32,10.092,0,0,0
45638,48,19,48,1,0,0,0,52,48050.0,1,24,36,2,2,0,0,14,32,0.0,1,1,1
45644,49,17,49,0,0,0,0,44,48011.0,7,12,24,4,0,3,1,14,40,12.261,0,0,0
45649,48,22,48,1,0,0,0,62,47984.0,3,34,36,1,1,0,0,13,24,0.0,1,1,1
45667,35,0,35,1,0,0,0,59,48024.0,7,8,12,2,0,4,2,9,30,9.189,0,0,0
45677,42,14,42,0,0,0,0,54,48026.0,4,14,24,2,1,2,2,10,35,12.746,0,0,0
45698,38,4,38,0,0,0,0,20,47969.0,4,11,24,8,1,0,0,26,52,0.0,1,1,1
45698,38,4,38,0,0,0,0,20,47969.0,4,11,24,8,1,0,0,26,52,0.0,1,1,1
45703,39,10,39,1,0,0,0,59,48020.0,3,20,24,2,3,5,1,10,29,8.206,0,0,0
45706,28,0,28,1,0,0,0,59,48020.0,3,29,36,2,0,2,1,10,29,12.572,0,0,0
45707,38,9,38,0,0,0,0,59,48020.0,3,-2,0,2,0,0,0,10,29,0.0,1,1,1
45708,34,8,34,0,0,0,0,59,48020.0,3,-5,0,2,0,0,0,10,29,0.0,1,1,1
45713,44,13,44,1,0,0,0,48,48022.0,3,-2,0,3,0,1,0,11,40,0.0,1,1,1
45720,32,3,32,1,0,0,0,67,48038.0,4,14,24,0,1,0,0,8,23,0.0,1,1,1
45722,29,1,29,0,0,0,0,67,48038.0,4,-6,0,0,1,0,0,8,23,0.0,1,1,1
45735,37,6,37,0,0,0,0,40,47965.0,3,7,12,5,0,3,1,11,48,11.012,0,0,0
45736,57,26,57,0,0,0,0,40,47965.0,2,35,36,5,0,0,0,11,48,0.0,1,1,1
45749,29,1,29,0,0,0,0,48,48002.0,2,24,36,3,0,0,0,7,43,0.0,1,1,1
45768,24,0,24,0,0,0,0,56,48115.0,2,22,24,2,1,4,1,8,34,7.759,0,0,0
45773,33,3,33,1,0,0,0,52,48120.0,3,28,36,3,1,2,1,10,36,9.402,0,0,0
45775,34,8,34,0,0,0,0,60,48075.0,4,29,36,1,0,2,1,9,29,10.389,0,0,0
45778,28,0,28,1,0,0,0,54,48116.0,4,12,24,2,4,6,11,15,30,18.453,0,0,0
45781,38,8,38,1,0,0,0,59,48097.0,7,25,36,1,0,0,0,10,30,0.0,1,1,1
45783,69,41,69,1,0,0,0,57,48055.0,6,22,24,2,3,5,2,9,33,11.019,0,0,0
45795,35,7,35,1,0,0,0,61,48108.0,3,12,24,1,0,6,9,13,24,16.039,0,0,0
45814,25,0,25,0,0,0,0,59,48059.0,3,22,24,1,5,1,1,15,24,8.652000000000001,0,0,1
45816,22,0,22,0,0,0,0,43,48147.0,4,11,24,4,0,0,0,11,44,0.0,1,1,1
45819,18,0,18,1,0,0,0,48,48077.0,5,-2,0,3,2,1,0,11,40,0.0,1,1,1
45822,69,41,69,0,0,0,0,62,48100.0,3,5,12,1,0,0,0,9,28,0.0,1,1,1
45822,69,41,69,0,0,0,0,62,48100.0,3,5,12,1,0,0,0,9,28,0.0,1,1,1
45838,56,28,56,1,0,0,0,50,48107.0,1,40,48,3,1,0,0,15,33,0.0,1,1,1
45841,46,23,46,1,0,0,0,47,48102.0,5,23,36,3,0,0,0,13,39,0.0,1,1,1
45843,40,11,40,1,0,0,0,64,48070.0,7,12,24,1,1,3,8,8,27,15.549,0,0,0
45843,40,11,40,1,0,0,0,64,48070.0,7,12,24,1,1,3,8,8,27,15.549,0,0,0
45845,42,16,42,0,0,0,0,49,48070.0,3,32,36,3,1,0,0,11,39,0.0,1,1,1
45845,42,16,42,0,0,0,0,49,48070.0,3,32,36,3,1,0,0,11,39,0.0,1,1,1
45848,46,14,46,1,0,0,0,46,48064.0,6,21,24,4,1,5,2,13,39,10.019,0,0,0
45857,47,16,47,1,0,0,0,76,48083.0,4,22,24,0,1,1,1,6,17,10.62,0,0,0
45874,24,0,24,1,0,0,0,56,48060.0,5,27,36,2,1,4,2,9,33,13.379,0,0,0
45877,43,14,43,0,0,0,0,56,48143.0,4,18,24,2,3,4,1,9,34,7.772,0,0,0
45898,31,2,31,0,0,0,0,55,48085.0,7,-5,0,2,3,0,0,11,32,0.0,1,1,1
45902,45,14,45,1,0,0,0,56,48066.0,5,33,36,2,0,0,0,7,36,0.0,1,1,1
45913,41,10,41,1,0,0,0,44,48081.0,2,10,12,4,1,4,1,14,40,7.916,0,0,0
45928,23,0,23,0,0,1,0,57,48088.0,4,5,12,2,1,3,1,15,26,9.692,0,0,0
45930,48,17,48,1,0,0,0,63,48088.0,4,21,24,1,0,0,0,14,21,0.0,1,1,1
45930,48,17,48,1,0,0,0,63,48088.0,4,21,24,1,0,0,0,14,21,0.0,1,1,1
45932,32,5,32,0,0,0,0,50,48246.0,6,39,48,3,0,3,2,6,43,10.445,0,0,0
45937,36,4,36,0,0,0,0,58,48248.0,5,24,36,2,0,1,1,10,30,7.456,0,0,0
45940,39,16,39,1,0,0,0,38,48164.0,2,32,36,5,1,0,0,13,47,0.0,1,1,1
45945,42,14,42,0,0,0,0,62,48160.0,5,35,36,1,1,0,0,20,17,0.0,1,1,1
45954,39,5,39,1,0,0,0,48,48245.0,6,25,36,3,1,2,1,13,37,8.922,0,0,0
45962,48,18,48,1,0,0,0,56,48241.0,5,40,48,2,0,0,0,8,34,0.0,1,1,1
45968,50,20,50,0,0,0,0,40,48165.0,1,22,24,5,0,2,1,16,43,10.349,0,0,0
45970,51,21,51,1,0,0,0,46,48184.0,6,34,36,4,1,0,0,9,44,0.0,1,1,1
45973,39,9,39,0,0,0,0,54,48226.0,5,23,36,2,4,3,3,10,35,10.621,0,0,0
45977,39,9,39,1,0,0,0,50,48155.0,6,41,48,3,1,0,0,11,38,0.0,1,1,1
45978,33,2,33,0,0,0,0,56,48211.0,5,9,12,2,4,1,1,18,24,11.332,0,0,0
45998,30,0,30,1,0,0,0,68,48215.0,2,7,12,0,0,0,0,14,17,0.0,1,1,1
45999,45,17,45,0,0,0,0,52,48154.0,2,31,36,3,0,3,2,12,35,12.413,0,0,0
46001,17,0,17,0,0,0,0,52,48154.0,2,40,48,3,1,3,3,12,35,10.954,0,0,0
46017,48,17,48,1,0,0,0,54,48177.0,4,22,24,2,0,4,1,13,31,7.936,0,0,0
46025,55,28,55,0,0,0,0,64,48229.0,2,6,12,0,0,0,0,7,27,0.0,1,1,1
46025,55,28,55,0,0,0,0,64,48229.0,2,6,12,0,0,0,0,7,27,0.0,1,1,1
46027,57,30,57,0,0,0,0,61,48158.0,2,22,24,1,3,0,0,10,27,0.0,1,1,1
46030,32,1,32,0,0,0,0,62,48246.0,2,6,12,1,1,0,0,8,28,0.0,1,1,1
46036,29,2,29,1,0,0,0,71,48242.0,5,29,36,0,0,2,1,13,15,12.66,0,0,0
46039,36,10,36,0,0,0,0,52,48220.0,5,38,48,3,4,3,1,14,32,8.759,0,0,0
46042,30,0,30,1,0,0,0,50,48266.0,7,33,36,3,1,0,0,5,43,0.0,1,1,1
46044,19,0,19,1,0,0,0,56,48296.0,7,27,36,2,1,0,0,8,35,0.0,1,1,1
46049,41,14,41,1,0,0,0,32,48333.0,5,14,24,6,0,0,0,13,54,0.0,1,1,1
46057,23,0,23,0,0,0,0,44,48299.0,4,-6,0,4,2,0,0,8,47,0.0,1,1,1
46064,49,22,49,1,0,0,0,52,48328.0,2,32,36,2,3,0,0,6,40,0.0,1,1,1
46066,38,4,38,1,0,0,0,56,48265.0,2,39,48,2,0,0,0,9,33,0.0,1,1,1
46066,38,4,38,1,0,0,0,56,48265.0,2,39,48,2,0,0,0,9,33,0.0,1,1,1
46068,35,7,35,0,0,0,0,59,48275.0,5,21,24,1,2,6,3,17,23,9.646,0,0,0
46070,33,1,33,1,0,0,0,55,48324.0,6,34,36,2,0,2,1,7,36,12.116,0,0,0
46072,34,5,34,1,0,0,0,76,48265.0,7,8,12,0,1,0,0,8,14,0.0,1,1,1
46073,15,0,15,0,0,0,0,54,48332.0,7,5,12,2,3,3,1,6,39,9.516,0,0,0
46097,35,9,35,1,0,1,0,73,48302.0,7,40,48,0,2,4,1,9,16,8.089,0,0,0
46107,52,20,52,1,0,0,0,44,48302.0,2,31,36,4,0,4,1,14,41,8.169,0,0,0
46107,52,20,52,1,0,0,0,44,48302.0,2,31,36,4,0,4,1,14,41,8.169,0,0,0
46129,38,11,38,0,0,0,0,73,48323.0,6,-3,0,0,2,0,0,12,13,0.0,1,1,1
46131,34,3,34,0,0,0,0,59,48314.0,4,11,24,1,0,0,0,13,27,0.0,1,1,1
46137,39,6,39,0,0,0,0,55,48300.0,3,5,12,2,3,0,0,13,31,0.0,1,1,1
46139,73,37,73,0,0,1,0,54,48302.0,1,29,36,2,1,0,0,13,31,0.0,1,1,1
46148,39,7,39,1,0,0,0,68,48261.0,3,40,48,0,2,2,1,10,21,7.999,0,0,0
46151,66,40,66,1,0,0,0,52,48301.0,5,41,48,3,0,2,1,10,37,9.591,0,0,0
46151,66,40,66,1,0,0,0,52,48301.0,5,41,48,3,0,2,1,10,37,9.591,0,0,0
46169,39,12,39,1,0,0,0,47,48302.0,4,8,12,3,2,2,1,12,39,7.45,0,0,0
46169,39,12,39,1,0,0,0,47,48302.0,4,8,12,3,2,2,1,12,39,7.45,0,0,0
46172,29,2,29,1,0,0,0,51,48275.0,5,10,12,3,2,0,0,16,32,0.0,1,1,1
46177,42,17,42,1,0,0,0,50,48304.0,2,23,36,3,1,0,0,10,39,0.0,1,1,1
46187,33,6,33,1,0,0,0,64,48275.0,3,10,12,0,1,0,0,13,21,0.0,1,1,1
46195,41,14,41,0,0,0,0,36,48326.0,3,33,36,5,0,0,0,12,51,0.0,1,1,1
46209,50,19,50,0,0,0,0,54,48306.0,2,20,24,2,0,0,0,10,34,0.0,1,1,1
46209,50,19,50,0,0,0,0,54,48306.0,2,20,24,2,0,0,0,10,34,0.0,1,1,1
46215,31,2,31,0,0,0,0,53,48262.0,3,36,48,3,0,0,0,8,38,0.0,1,1,1
46222,36,7,36,1,0,0,0,48,48284.0,2,15,24,3,0,4,1,8,43,11.816,0,0,0
46224,23,0,23,0,0,1,0,55,48425.0,7,39,48,2,4,4,7,16,27,14.118,0,0,0
46225,56,28,56,1,0,0,0,53,48395.0,6,22,24,2,4,1,18,12,33,24.68,0,0,0
46225,56,28,56,1,0,0,0,53,48395.0,6,22,24,2,4,1,18,12,33,24.68,0,0,0
46238,47,15,47,0,0,0,0,61,48395.0,3,28,36,1,1,0,0,16,21,0.0,1,1,1
46246,35,4,35,1,0,0,0,59,48515.0,7,26,36,1,2,5,2,11,28,12.557,0,0,0
46246,35,4,35,1,0,0,0,59,48515.0,7,26,36,1,2,5,2,11,28,12.557,0,0,0
46250,56,29,56,0,0,1,0,63,48456.0,1,41,48,1,0,0,9,8,27,16.578,0,0,0
46258,30,1,30,1,0,0,0,59,48493.0,3,40,48,2,2,0,3,16,24,10.5,0,0,0
46259,46,19,46,0,0,0,0,48,48470.0,5,37,48,3,0,5,12,9,42,19.955,0,0,0
46262,46,17,46,0,0,0,0,49,48456.0,3,34,36,3,0,2,1,11,39,13.069,0,0,0
46262,46,17,46,0,0,0,0,49,48456.0,3,34,36,3,0,2,1,11,39,13.069,0,0,0
46263,19,0,19,0,0,0,0,49,48456.0,3,24,36,3,0,2,17,11,39,24.472,0,0,0
46267,54,24,54,0,0,0,0,60,48532.0,3,29,36,1,0,5,3,15,24,11.050999999999998,0,0,0
46267,54,24,54,0,0,0,0,60,48532.0,3,29,36,1,0,5,3,15,24,11.050999999999998,0,0,0
46269,42,8,42,0,0,0,0,52,48522.0,2,0,12,3,1,0,0,5,42,0.0,1,1,1
46271,39,9,39,0,0,0,0,53,48493.0,6,11,12,2,1,0,0,10,35,0.0,1,1,1
46274,25,0,25,0,0,0,0,45,48490.0,2,11,24,4,0,0,0,11,43,0.0,1,1,1
46279,38,6,38,1,0,0,0,34,48536.0,6,12,24,6,0,2,1,14,50,9.696,0,0,0
46280,29,1,29,1,0,0,0,61,48533.0,5,5,12,1,2,2,1,13,25,7.582000000000001,0,0,0
46305,25,0,25,1,0,0,0,53,48462.0,2,-4,0,3,0,0,0,20,25,0.0,1,1,1
46310,49,21,49,0,0,0,0,54,48508.0,2,12,24,2,0,2,1,8,37,10.486,0,0,0
46310,49,21,49,0,0,0,0,54,48508.0,2,12,24,2,0,2,1,8,37,10.486,0,0,0
46311,19,0,19,0,0,0,0,54,48539.0,4,41,48,2,0,2,2,11,34,8.796,0,0,0
46326,28,0,28,1,0,0,0,57,48475.0,5,34,36,2,0,0,0,7,35,0.0,1,1,1
46327,33,1,33,0,0,0,0,28,48459.0,4,24,36,7,1,0,0,15,56,0.0,1,1,1
46352,29,0,29,1,0,0,0,42,48516.0,4,22,24,4,0,0,0,11,45,0.0,1,1,1
46355,35,6,35,1,0,1,0,60,48503.0,5,12,24,1,3,4,3,12,27,0.0,1,1,1
46356,44,15,44,1,0,0,1,61,48462.0,2,32,36,1,1,0,29,7,31,35.611,0,0,0
46358,56,28,56,0,0,0,0,67,48508.0,3,14,24,0,0,0,0,5,26,0.0,1,1,1
46364,36,6,36,1,0,0,0,57,48532.0,5,13,24,2,0,4,1,15,26,10.366,0,0,0
46384,33,2,33,1,0,0,0,44,48525.0,6,27,36,4,0,3,3,17,37,10.291,0,0,0
46387,28,0,28,0,0,0,0,56,48519.0,4,28,36,2,0,0,0,10,33,0.0,1,1,1
46387,28,0,28,0,0,0,0,56,48519.0,4,28,36,2,0,0,0,10,33,0.0,1,1,1
46391,36,7,36,1,0,0,0,33,48497.0,2,16,24,6,0,0,0,11,55,0.0,1,1,1
46392,43,12,43,1,0,0,0,54,48491.0,5,20,24,2,1,1,20,10,34,27.052,0,0,0
46395,42,16,42,0,0,0,0,58,48545.0,4,11,24,2,0,0,0,12,28,0.0,1,1,1
46404,26,0,26,1,0,0,0,62,48537.0,4,30,36,1,1,0,0,8,28,0.0,1,1,1
46408,39,8,39,0,0,0,0,34,48461.0,7,37,48,5,0,2,1,17,47,10.192,0,0,0
46414,34,7,34,1,0,0,0,51,48518.0,6,37,48,3,0,3,3,16,32,14.742,0,0,0
46421,52,24,52,1,0,0,0,46,48509.0,6,22,24,4,2,1,1,9,44,11.789,0,0,0
46426,46,14,46,1,0,0,0,65,48514.0,5,15,24,0,1,0,0,9,24,0.0,1,1,1
46426,46,14,46,1,0,0,0,65,48514.0,5,15,24,0,1,0,0,9,24,0.0,1,1,1
46436,38,5,38,1,0,0,0,54,48454.0,5,8,12,3,0,0,0,14,31,0.0,1,1,1
46438,36,5,36,0,0,0,0,69,48517.0,5,-6,0,0,0,0,0,10,19,0.0,1,1,1
46441,41,12,41,0,0,0,0,50,48485.0,7,-2,0,3,7,2,0,15,34,0.0,1,0,0
46443,41,10,41,1,0,0,0,57,48520.0,4,17,24,2,1,0,0,19,23,0.0,1,1,1
46456,21,0,21,0,0,0,0,66,48465.0,6,36,48,0,0,0,0,9,23,0.0,1,1,1
46460,39,11,39,0,0,0,0,39,48542.0,3,-1,0,5,4,0,0,14,45,0.0,1,1,1
46468,49,21,49,1,0,0,0,45,48525.0,4,19,24,4,0,0,0,8,45,0.0,1,1,1
46468,49,21,49,1,0,0,0,45,48525.0,4,19,24,4,0,0,0,8,45,0.0,1,1,1
46473,37,11,37,0,0,0,0,42,48529.0,7,32,36,4,2,0,0,14,42,0.0,1,1,1
46482,34,9,34,1,0,0,0,49,48497.0,2,22,24,3,0,2,1,11,39,9.359,0,0,0
46488,56,27,56,1,0,0,0,43,48476.0,4,22,24,4,1,5,3,12,43,9.598,0,0,0
46488,56,27,56,1,0,0,0,43,48476.0,4,22,24,4,1,5,3,12,43,9.598,0,0,0
46496,67,39,67,1,0,0,0,45,48457.0,2,27,36,4,0,0,0,17,36,0.0,1,1,1
46496,67,39,67,1,0,0,0,45,48457.0,2,27,36,4,0,0,0,17,36,0.0,1,1,1
46497,39,8,39,1,0,0,0,56,48483.0,6,23,24,2,4,0,0,8,35,0.0,1,1,1
46497,39,8,39,1,0,0,0,56,48483.0,6,23,24,2,4,0,0,8,35,0.0,1,1,1
46501,35,7,35,0,0,1,0,43,48514.0,3,12,24,4,3,0,5,7,49,13.248,0,0,0
46502,42,9,42,0,0,0,0,55,48480.0,2,16,24,2,0,0,0,5,39,0.0,1,1,1
46510,36,4,36,0,0,0,0,48,48539.0,4,21,24,3,1,0,0,11,39,0.0,1,1,1
46512,44,14,44,0,0,0,0,49,48453.0,6,30,36,3,0,4,3,10,39,11.057,0,0,0
46517,22,0,22,1,0,0,0,62,48451.0,2,40,48,1,0,2,2,14,23,10.912,0,0,0
46522,52,24,52,1,0,0,0,63,48458.0,2,26,36,1,0,0,0,5,30,0.0,1,1,1
46525,41,13,41,0,0,1,0,37,48507.0,5,25,36,5,1,3,2,10,52,8.296,0,0,0
46532,16,0,16,1,0,0,0,59,48477.0,7,5,12,1,0,0,0,8,31,0.0,1,1,1
46548,31,2,31,1,0,0,1,38,48457.0,3,33,36,5,3,2,10,15,46,16.644000000000002,0,0,0
46549,26,0,26,1,0,0,0,38,48457.0,3,34,36,5,0,2,1,15,46,11.429,0,0,0
46568,36,6,36,0,0,0,0,59,48511.0,7,40,48,1,0,5,19,15,24,25.982,0,0,0
46578,28,0,28,1,0,0,0,71,48594.0,6,-5,0,0,0,0,0,5,23,0.0,1,1,1
46581,37,11,37,0,0,0,0,56,48593.0,7,12,24,2,0,4,1,12,31,7.396,0,0,0
46581,37,11,37,0,0,0,0,56,48593.0,7,12,24,2,0,4,1,12,31,7.396,0,0,0
46586,52,24,52,1,0,0,0,67,48572.0,3,12,24,0,3,0,0,6,25,0.0,1,1,1
46587,26,0,26,1,0,0,0,67,48572.0,4,27,36,0,0,3,2,6,25,10.524,0,0,0
46589,35,6,35,1,0,0,0,49,48650.0,4,17,24,3,0,4,2,7,43,9.932,0,0,0
46602,33,3,33,1,0,0,0,56,48599.0,4,29,36,2,1,4,1,18,25,7.729,0,0,0
46612,41,12,41,1,0,0,0,62,48621.0,7,19,24,1,1,0,0,9,27,0.0,1,1,1
46612,41,12,41,1,0,0,0,62,48621.0,7,19,24,1,1,0,0,9,27,0.0,1,1,1
46628,44,10,44,1,0,0,0,63,48616.0,5,18,24,1,1,0,0,13,23,0.0,1,1,1
46642,34,4,34,0,0,0,0,63,48639.0,4,22,24,1,1,2,1,8,27,10.379,0,0,0
